g4,tau4,g1,tau1,p3,p1,stab,p2,p4,tau2,tau3,g3,g2
0.745944073578307,3.68395974009545,0.816919482135926,9.84083208810048,-0.537606491974846,2.73612177515945,0.0313199088081776,-0.701315475127252,-1.49719980805735,9.11435879722327,6.27619274163169,0.328289903192688,0.144753466100105
0.12781754142961,7.37389562234519,0.636915553181995,2.60565500329508,-0.750194059472985,3.79652420481461,0.0190707169061744,-1.2420961367293,-1.80423400861233,8.70664411381413,9.04393617969052,0.812172306382704,0.288878028580021
0.13445301689947,8.91952751852869,0.231237034812588,6.47775538194709,-0.886479599480098,2.74527813114957,-0.0361816243433749,-0.664899057815224,-1.19389947385425,6.93582881828404,0.624801015243598,0.647169611546223,0.24537921813423
0.363259801939222,6.62522867121887,0.352771753245089,9.87294577389457,-1.94508508554492,4.08412451290232,-0.0235457519098742,-0.889216027414915,-1.24982339994248,1.02751143684278,7.33034659694535,0.413911070588416,0.974523195686053
0.660422193795261,3.12226408685312,0.739652099882722,8.77205314622743,-0.658223188223154,2.72823290223288,0.0410081878745629,-0.56689359361002,-1.50311612039971,1.8009871545417,4.97562091519913,0.99512930802264,0.220127681302745
0.885244404320176,4.92381992006294,0.551465519669828,8.58447000663549,-1.59927054143492,4.7018798956832,0.060551759130518,-1.66973410708955,-1.43287524715873,9.34274732745603,7.93554600308525,0.293051462536987,0.609002696582543
0.668152699880035,7.1579113126824,0.637019657894898,3.26359388329751,-0.695893985438323,2.85520561090886,0.00335136780405591,-0.714732815590605,-1.44457880987993,6.53821922995397,2.7978435168866,0.334652946702469,0.109309842744697
0.721021925782486,6.04822311952418,0.815159044955939,6.39066789288457,-0.83080301704501,2.85801320069146,0.0684827686060466,-1.27894474673002,-0.748265436916426,8.02329614130406,4.87107162517488,0.566078365269655,0.227266443132815
0.0879401820058539,6.90339410159099,0.807307544400221,9.24973096948836,-1.84079948233629,4.89492085575736,0.0136751489740963,-1.82824735213454,-1.22587402128653,5.76430609891258,2.7288727650541,0.768123953538935,0.303160229820153
0.25471524894785,8.609307961448,0.147678054425016,1.67024247896259,-1.59159319789243,3.86078895460465,-0.0421668454752233,-0.793274449328217,-1.475921307384,7.02912929758022,3.67638199200738,0.532528837070563,0.0883249026140501
0.713465574766762,2.60176164008424,0.5765697303169,8.72836985933973,-0.568080339463381,2.80888772351904,0.0509944453070201,-1.56078208486005,-0.680025299195608,8.81238833409932,4.60564786984945,0.672990139756842,0.823932147575961
0.298550675232828,4.44623095690799,0.318680907842147,1.03742238095497,-0.562917129789805,3.70456940430917,-0.0435658879236873,-1.80726069903857,-1.3343915754808,0.804445944222959,9.97700683020547,0.183278194657576,0.874213056020134
0.33034100017198,2.18236418838162,0.24438139874171,8.2988317375823,-0.720728308413422,3.510531152102,0.0270382518680117,-1.19575394623489,-1.59404889745369,9.81072827825542,9.72957103868084,0.967860133143014,0.165942532704454
0.444697694001845,5.06378925348897,0.597181840643003,2.70973594496651,-1.61892427066525,3.31400532831639,0.0260129162523114,-1.1067277121888,-0.588353345462342,7.42111193067476,1.66626559343714,0.209286603642401,0.939705593782437
0.346508416083332,9.02342166422817,0.443786139058261,3.56515857748418,-0.849591933834506,3.46534431833695,0.0242437221725276,-1.81163957048836,-0.804112814014079,2.72615941317778,7.81713539149046,0.809250977250729,0.317588254711509
0.49544110625584,9.78649734473275,0.526482147640843,7.67766210499029,-1.5170706195794,4.37761235024475,0.0725295517798029,-1.90435707619826,-0.956184654467087,7.92670884580855,8.55928253505533,0.564465380765918,0.780889455912599
0.312910111643394,7.98158244223434,0.433255765419754,0.769167792018619,-1.09699084010199,2.91029694008745,-0.043870640219407,-0.819976742640883,-0.993329357344576,1.20892200656096,1.83663075511842,0.936142117525431,0.515868162991774
0.780977124515491,7.91590578025094,0.468229280926795,2.5142156713613,-1.24991671752509,2.8226837129269,0.0187736761907126,-0.695947117375163,-0.876819878026645,8.92596408469256,7.53269179936944,0.399884117077566,0.0530979542587628
0.874005721319139,2.43906770285845,0.401546527847069,9.21356706565745,-1.71957812872662,4.17853070023992,0.0280861325520094,-1.25533425399843,-1.20361831751487,5.08638905142261,7.95296344546449,0.871288510016043,0.179673887506161
0.38833757071985,2.36103433700004,0.453603507997584,6.13648703212744,-1.37162534898035,3.90881450912843,-0.0263537157335239,-0.715174020026578,-1.8220151401215,2.08450061052986,4.63857012184283,0.227519915486012,0.567132646457782
0.142927257590865,6.46119034818227,0.614362023789112,9.10051651455372,-1.08267202956947,3.34175883254247,0.0455769903401887,-0.599311145473016,-1.65977565749998,2.64494391609129,8.68528502115264,0.947187663803532,0.164281559529471
0.215420930509755,6.2906872997435,0.297525872712585,2.30046979036086,-1.25810667402813,4.77711599656767,-0.038144677642876,-1.93647650433795,-1.58253281820159,0.770407098538592,4.79508786211503,0.350871208111031,0.315867854133685
0.433712526704416,8.87271001337348,0.180869278519042,2.36739703418622,-1.04131417165768,2.89430050309558,0.0385111589989629,-0.77701955945011,-1.07596677198779,9.09308790001993,4.2322892645375,0.951358082502037,0.686713523931921
0.546739381263052,6.88089188668996,0.561939951007341,2.32343264623345,-1.26544806372501,2.56941257674147,-0.0101683419563775,-0.741135000627139,-0.562829512389319,9.98823212826512,2.75557824175896,0.990207599151502,0.248240646587101
0.735129809911972,9.72193063852281,0.194575755521398,3.60278625148809,-1.47736055545752,5.19025578155564,0.0534265602831018,-1.83032613618401,-1.88256908991411,6.6895625704807,8.47740487319038,0.727838871390854,0.398214081477321
0.74282330915418,7.18399686177536,0.987533589919818,6.44683923255297,-1.80559264397989,4.18017344462128,0.0615431392952686,-1.24342840100476,-1.13115239963663,6.33973443480375,0.622574041985243,0.589845044745574,0.698573376812915
0.158173358508024,7.39168726407749,0.430169380523735,1.79228463025391,-1.9878928828936,4.75751191472638,-0.0414569478428813,-1.87647515330092,-0.893143878531863,7.58319145091012,3.55460007332215,0.607128108133583,0.276588092533429
0.47980119612694,1.95345037308328,0.420992868562703,1.72453056269473,-0.822430712829507,3.36250116089804,-0.0244342464587835,-1.48853143892229,-1.05153900914624,4.45612248472058,1.16298187444982,0.103858829945949,0.609485717541174
0.171569537492415,3.34411642742871,0.890229753503599,6.09271393331122,-0.710166692770552,3.05249120430787,0.0740235541125594,-0.832846053089411,-1.50947845844791,8.025926212917,6.53978601150687,0.830887180064323,0.603274640886611
0.0836455815742351,3.45626420032236,0.791624639676689,8.62154166193736,-0.781846932808845,2.8368713857991,0.0152814694737222,-0.736888026418164,-1.31813642657209,0.822056350993225,6.38314204559148,0.847214683137652,0.790313300975726
0.420920727040546,3.97190756129851,0.903620303735786,9.36049380523993,-1.26254231049464,3.82505832731057,-0.0183413247304904,-1.72444997656465,-0.838066040251276,0.844336885750038,9.62286896610876,0.0644149130298034,0.838155430672404
0.830224038239056,6.76272952574841,0.170572378809046,7.23008091916976,-1.71297076636127,4.47215764510502,0.0583893644978278,-1.49012613923257,-1.26906073951118,9.20787671738036,9.27475240142973,0.281436624724314,0.773258465253989
0.589724619044823,8.77327139027548,0.130964726367712,1.64372144555147,-1.46423763531273,4.4131881893224,-0.010692903243402,-1.47458356643633,-1.47436698757334,4.08990500138927,2.90948982295032,0.12286629591909,0.656611868632882
0.479976762319748,8.80729682739651,0.0518706839965133,4.10453737431725,-1.55576560922686,4.1462176038546,0.0201747476817158,-0.800008784897602,-1.79044320973014,9.16907823965803,1.77150676264396,0.243918804064126,0.769685153295738
0.309462107397221,1.56092226660124,0.33297655263847,9.45248119897969,-0.750391356821126,2.92054205621373,-0.040011785483187,-1.4737739860602,-0.696376713332406,6.30280724086328,0.517616977998393,0.541390122778378,0.657613540159303
0.755847944095472,8.4620145750171,0.777571676258638,4.04407080759471,-0.583774460008601,3.54305483904225,0.0219242217870562,-1.65227421511498,-1.30700616391867,8.73796761025575,0.896589230799873,0.53756751143973,0.452660468495566
0.97355343008987,7.70930467704035,0.233925619628885,1.60994929349959,-1.58082377703332,3.6473283722544,-0.020283057364945,-1.15892023422426,-0.90758436099682,3.53146634987488,1.34925106357199,0.887396347251418,0.167469716417838
0.860922326855416,2.09705440579256,0.955515595622321,7.57131667113993,-1.32643284369066,3.87408764124349,0.0732975381628297,-1.06577573445804,-1.48187906309479,7.55109825958514,8.32347750367419,0.736561666658015,0.767153213509273
0.27989523285169,5.03632783070537,0.288228226002165,2.57583321194117,-1.8558218165166,4.21292002948826,-0.0469612571568055,-0.571574727548624,-1.78552348542304,3.01296207248461,1.41195226275981,0.601356348077088,0.527787853339474
0.603225210380539,6.71686623064481,0.488418341634865,9.34123222492394,-1.11834030581366,3.64277866132575,0.0593365211349137,-0.830120992796554,-1.69431736271554,8.64839398995971,4.2169435277811,0.820166532584759,0.517657421500244
0.83190876843947,5.264112581234,0.643026917793666,4.18493968647277,-1.66651124439765,3.25251278470844,0.0287443125675905,-0.930212386225432,-0.655789154085354,8.35382968390237,1.8083471523808,0.552895458470466,0.284864159824538
0.447875349803746,3.25772852231866,0.318272854670137,8.42667427185181,-1.99725568949468,4.62302522536176,0.000942427608681762,-1.54040522933179,-1.08536430653529,6.64856409551171,6.37683700247527,0.0764376411963848,0.552588095330707
0.923384346983405,8.74862750616894,0.929260368778847,7.76364760191152,-1.5843099773065,4.16330023522392,0.0835050310424228,-0.746600784922764,-1.83238947299466,6.90406481132929,6.33709080778688,0.090761523883593,0.732195899786755
0.111770160847765,4.69593857224825,0.151153906189392,0.911235723701736,-1.97218326757981,5.55949596156646,0.0106956010253907,-1.73143700169651,-1.85587569229014,8.27988663851096,9.46476765344197,0.330065335184067,0.773194128229225
0.993196822316678,9.25447146376885,0.473743415542482,8.98250430724439,-0.807439040183497,2.79926996812977,0.0683133401284866,-0.660178806071484,-1.33165212187479,9.14419184862828,8.51337212204658,0.180489296748542,0.58720794028759
0.268487473689042,4.39894427554883,0.716576028304165,6.12507849943652,-0.523195508411876,3.81172129297791,0.0498941854447024,-1.84116068418849,-1.44736510037754,7.04556385842477,4.9959430523966,0.817128321844552,0.212485175750648
0.617576147921879,2.47589634305734,0.229052730987909,7.16967556215738,-0.50756792202997,2.92062914821214,0.0673947296160871,-1.23017067416786,-1.18289055201431,4.71895621093938,5.32400787875518,0.943404448648304,0.897934129445758
0.735365718244017,6.49001037904191,0.503706760454887,1.25783293000495,-0.760505441656755,3.252222533238,0.0219167582223129,-1.32424048396369,-1.16747660761755,2.01635746103124,8.98778824599731,0.922905306646678,0.539533930974024
0.948272057684705,9.40892334623451,0.876788092307233,3.1090492677503,-1.90647793767517,4.13866307353754,0.0535820302983228,-1.3008752704389,-0.931309865423467,3.92782670701869,9.26646893139555,0.702263595181046,0.476813402405267
0.619371753053122,5.79426357098353,0.995296566526873,1.1765737715329,-1.90432065437615,4.39681047124952,0.0486497678725419,-0.636117335647671,-1.8563724812257,4.97814061507074,6.78081071319171,0.977826918892992,0.581318079945466
0.720810499903252,3.83000130157901,0.728280962605331,8.46498931083573,-1.79874599398168,5.17705556897412,-0.0336877237703142,-1.39781916158475,-1.98049041340769,0.903762820002122,1.61730979065917,0.741352299945765,0.487794614379208
0.378415720791037,7.5092376518562,0.951479302202156,5.57240271954021,-1.64127833972678,4.75350901326835,0.0634745340170892,-1.92280065684022,-1.18943001670135,8.77252130258788,9.51567243336068,0.514885383753749,0.469492984022818
0.264543576840144,5.74507406156764,0.59903650245938,7.25816194925291,-0.82867489073457,2.37415556517098,0.00963420949064747,-0.910143777829851,-0.635336896606558,5.8246959254478,2.56709482318799,0.526760315243319,0.277800283019533
0.761951694510777,7.98106794665285,0.172397748642941,2.49857958091949,-1.1826839378641,2.81126554793548,0.0443957733452736,-0.917889743938169,-0.710691866133211,3.15829456671039,9.63237574172182,0.814593634329361,0.880991936771086
0.799456194901315,9.95220116726513,0.68575577568031,7.76441689534461,-0.685029722678079,4.37767046757467,0.0454065501839382,-1.746072623059,-1.94656812183759,1.21388954934825,6.49874065211709,0.774511067716724,0.821529786591852
0.998391988084754,0.710121070201381,0.65831001891201,2.47651028643941,-1.50615102208474,4.45654717134148,-0.0308636583563288,-1.46961331687184,-1.4807828323849,0.794861979754409,1.34812083044975,0.4413352364812,0.735764403695247
0.523301444230268,7.1892457096008,0.869363142457904,6.09416161323116,-0.86810018655319,3.84922544819884,0.0366363920165717,-1.71395329121124,-1.26717197043441,2.76476210548992,7.14757440748708,0.0889929722018656,0.521153930206517
0.241332808310434,3.52748735528139,0.520336739742599,5.14003420015087,-0.850056233625277,3.31221913607911,0.0572080351393311,-1.70846939336463,-0.753693509089202,6.94345236222883,3.64955524099794,0.663749189943449,0.954623972747441
0.849423911961692,2.98241374458338,0.951152080174155,8.52716961931409,-1.86129071683236,5.6792172152389,0.0643584647831802,-1.9469328370135,-1.87099366139304,7.63859376643676,4.6861532549887,0.259615720626299,0.826862166298513
0.922791770771334,4.02404113409229,0.346929481985309,5.3052355940129,-1.00041372987804,2.86359014702394,0.0320615437802843,-0.808085956382647,-1.05509046076325,8.30863457435369,8.59289476026329,0.238433613823252,0.471899360667509
0.416014349174757,6.48244922413254,0.567257764632491,4.13533612731508,-1.32753510296713,4.07685793572354,0.0607825119699577,-1.81817374557795,-0.931149087178463,5.59029895501189,6.2739935650391,0.973527357145564,0.269017983705491
0.53177641514155,4.40030581860332,0.828441673574534,7.15654279824193,-1.27157147493169,2.3553910447535,0.056414348665313,-0.502159976815223,-0.581659593006584,7.70659137009218,8.03338005298558,0.248617214664581,0.516025851819924
0.27032606208364,6.39502712522906,0.51776575171126,3.42004597082569,-1.82454857446509,4.27925378090782,0.0254824734327562,-1.55070434513419,-0.904000861308538,9.60311119785841,8.04418096542623,0.269324229567865,0.719267436873368
0.380828064660934,7.8576837826376,0.198910835909444,4.99688209055532,-1.09094891273802,2.84214557587803,-0.0568494807633685,-1.24404959699208,-0.507147066147928,0.835165873944538,1.59011173013616,0.196366868245162,0.238711151153437
0.69022699496732,4.12181639335457,0.760258874173312,4.24181173022672,-1.13451920463258,4.27688024035364,0.0416083819986652,-1.85173285060744,-1.29062818511362,2.38726732939704,7.58372675672809,0.229531671426409,0.81961609507946
0.889047172621768,7.29265291151782,0.776311257889112,2.82621054457758,-0.759710289149976,3.76469232268063,0.0621347121371556,-1.83521650518533,-1.16976552834532,4.03650087113102,5.56987237944226,0.471106872450099,0.633483492525034
0.338152149417446,7.88711960962566,0.468060118485393,8.26992483043992,-1.07211895624162,4.95261652258874,-0.00436950746708113,-1.97362060353362,-1.9068769628135,3.8713828041482,1.45089092230183,0.0925321536661312,0.403082814355957
0.453463162284419,5.55777883642099,0.923570282118974,4.76603666949839,-1.00518786242687,2.34980642586714,0.0301688866077739,-0.524796919577021,-0.819821643863246,4.48699395990708,3.75447108073098,0.304512418649001,0.10836644659605
0.0665960598766408,8.08451361420483,0.478218534569793,8.16665758075913,-1.77360351165709,4.42912072588921,0.0315901075244136,-1.69406640830146,-0.961450805930665,9.93597250535983,6.45159391783935,0.369135158486756,0.568923784326236
0.66219740196237,4.64612279085892,0.599213772890072,5.60224425850007,-0.73078174564793,2.31713150101587,0.0368901440699238,-0.507461385624925,-1.07888836974301,0.798436807575589,6.22113986623466,0.633377541127043,0.382288501910927
0.231537419609558,9.83924824798765,0.480705282072754,4.66633443297935,-1.39890684760276,3.29223899891724,-0.026698069630842,-0.893088416597597,-1.00024373471688,3.11662742754252,2.89204008122272,0.516255113930294,0.504354218840414
0.638014094504735,3.81823449136717,0.380144520216702,9.78756639299012,-0.547587812998705,2.9623900500095,-0.000481989510391809,-0.861210141679063,-1.55359209533173,5.72049726987859,1.95271879924459,0.555900597308044,0.543230768686412
0.965664258367652,9.54847045055177,0.493630089867571,6.84155615188611,-0.563795087161497,2.8431193117044,0.0366796228977008,-1.33727718396084,-0.942047040582064,4.39162058324148,2.97498560363759,0.510563545375658,0.142099245200035
0.855650220813087,9.45001558733795,0.786081628426527,6.72516452024373,-1.35086407914564,3.65180063119826,0.0335745009290902,-1.02310030453954,-1.27783624751308,4.44122752251341,0.852099662336067,0.553540972084594,0.429406916272875
0.617826172501391,1.54877294012755,0.783161160990573,4.13059342073561,-1.01536576742633,2.82288006024715,0.01661997656822,-1.14775468133548,-0.65975961148534,6.00209632273564,1.65517358242424,0.364066309517074,0.705585718356643
0.852451867622803,7.94420558544068,0.161076215914761,1.34149302348425,-1.07959967701206,3.99684077355668,0.044363869076134,-1.89681927968547,-1.02042181685915,6.17206020923129,4.40691861780842,0.144689208795679,0.869085167893005
0.381909372117398,6.04028250813959,0.434579383065474,8.61709441069495,-0.757255732901162,4.27153630177028,0.0693597922718661,-1.90423572819418,-1.61004484067494,5.93447074879018,5.27592670567667,0.975896100089651,0.618602350985454
0.175036200608327,2.57784802705544,0.109117001747511,5.39067897589541,-1.21599055906951,4.63285121470706,-0.0398886056447148,-1.87070118702393,-1.54615946861362,6.55337502457569,2.11335897951536,0.137462150210766,0.183176065913202
0.580083455940302,8.26550809471275,0.758899450844489,9.72223122981773,-0.979052100474143,3.13832585237184,0.0605362821708826,-1.47086074650199,-0.688413005395711,3.33582805756246,7.03044583773586,0.72923463832833,0.127608870038599
0.378703797127642,8.80618158050368,0.912407313654835,1.00208375329388,-1.89296354440076,4.52126143504561,-0.0347604526369441,-0.732171665931377,-1.89612622471347,3.979787764361,6.26957332924928,0.303184427849824,0.284583519011186
0.130216839588119,9.97711812254605,0.746676585338616,8.90827320637309,-1.45585707578737,4.45410971145927,0.0174892971845125,-1.66432449035746,-1.33392814531444,8.02489772575508,1.86561854397712,0.66823604299192,0.466904719495515
0.342896511806572,3.49436613392802,0.457084605409626,8.13111762450513,-1.71848711378492,3.79093760527748,0.0389574705301226,-0.778407304831443,-1.29404318666112,7.41656574929922,9.35231220752897,0.622379996277248,0.407499426760084
0.589344106630209,3.07881285431095,0.681062713608041,9.80760114952206,-1.65181435349032,4.58933108602645,-0.016302991780885,-0.946667695364472,-1.99084903717166,7.79285334555275,1.48773876563351,0.306333376591263,0.120275446264086
0.563026232246894,3.16401533210431,0.141371726110108,1.34636386034047,-0.971503973187634,2.59077472589975,-0.0291128190427579,-1.02977883831887,-0.589491914393241,8.99597808654325,6.58848635474071,0.436798271954814,0.191807116238744
0.906466320376335,6.75008613435039,0.937573049943125,3.16838123544627,-0.673622423489753,3.92823839038862,0.0288583819735291,-1.93502944772538,-1.31958651917349,4.47264381724467,4.28836753711929,0.0820947336890164,0.135988508365508
0.276071226560508,9.44737922489169,0.250710042969581,2.10571487104844,-1.03932274122078,4.57236896090656,-0.0315141596999516,-1.80065729054128,-1.7323889291445,1.22683549602487,6.91406642289078,0.356149940893983,0.947930936145525
0.952653213337547,5.52099713156174,0.882818983537932,5.38373969687588,-1.36289198790466,4.40905454173152,0.0796319696964894,-1.40184357017581,-1.64431898365105,7.37430839025163,7.77870075258937,0.413383176104433,0.365667157629959
0.948956481863506,7.91279477478975,0.997623715400771,6.63026407152034,-1.9354859924169,3.73216248000939,0.0578623485731479,-0.605543884780654,-1.19113260281184,4.36745619669236,1.03526252670768,0.464895574346617,0.395696196408843
0.384081718727677,2.90071325006955,0.399973213288733,2.73292745293556,-0.867684527736553,3.84915598623039,-0.0416237442759459,-1.49956730791421,-1.48190415057963,2.80099168107008,1.18707335492137,0.91202654750886,0.434808133516634
0.582318621554407,9.67417128496803,0.375982803430842,5.39593944615292,-1.44711996014988,4.81628131886001,0.0482320127833695,-1.50365455910884,-1.86550679960129,8.47925991930682,2.67191298332766,0.963671917482867,0.904920663378064
0.478870521606713,0.773786153145728,0.102592092498597,2.98980162945638,-1.98210179565139,3.31552385134842,-0.0368033811593295,-0.674824370453903,-0.658597685243131,9.74086906565375,1.46928715116612,0.123762110078507,0.727785842408873
0.201387997293434,5.28560407296749,0.210481887563056,6.34807893757113,-1.09547880092751,3.91635144181751,-0.0435622699512413,-1.89322772624014,-0.927644914649858,0.537629842366558,5.52546025093955,0.516473347915864,0.78319668211875
0.655568927036913,0.879096010019316,0.445714763214058,2.84229337823691,-1.57022564380025,3.93841430435825,-0.0585678431185373,-1.1917450228053,-1.1764436377527,5.24399979170685,5.6177435916158,0.115899393073001,0.510829491644426
0.972664354915591,6.94894996441969,0.209021165922614,1.54005174536308,-1.77611785929698,4.18076758924385,0.0742701008224943,-1.48867616280771,-0.915973567139159,7.21394398405632,5.14980282494634,0.850991216349562,0.66983994339342
0.801902650963856,8.10700333136698,0.845800088042157,6.62175093866915,-0.838441602132225,2.94428247619477,0.0916831127630735,-0.968934329956537,-1.13690654410601,4.79605874043661,6.00136436327629,0.794151367246231,0.516659731791253
0.757520560745508,5.4196549519512,0.431750995206487,1.25363795992907,-1.08002229258928,2.99109737658415,0.0550844595793634,-1.28295014380843,-0.628124940186436,7.30135019429718,8.94357469575176,0.906103255743592,0.624248744465365
0.231138128684788,2.80985723630806,0.180179825535078,8.32446321448525,-1.26437228772544,4.44647795618149,-0.00338382694240595,-1.67933273552497,-1.50277293293108,8.81628123786366,3.80731871672175,0.153121515489079,0.669745236765873
0.749029825475459,7.954024527097,0.436388163620189,5.3791913924735,-1.63846420314653,4.78690787782733,0.0387626803428717,-1.50536894205649,-1.64307473262431,2.34531919617761,7.57042037033642,0.471560855605936,0.383284675463028
0.839008622526334,2.94924039406435,0.0736730598945357,9.61397914446728,-0.512518829855043,3.43216148232497,0.0141509061304134,-1.17742733298555,-1.74221531948438,9.54013245530961,6.28831602960771,0.393752193522918,0.669165012486786
0.892832762362745,5.3721862585931,0.215185301508015,2.72649661350731,-1.71486626710297,3.64015376605162,-0.0230749112933561,-1.19937816887806,-0.725909330070589,1.25197360557179,1.47061485946812,0.719003661239721,0.480022926441076
0.0650409966220451,1.73829615371249,0.889852520399999,4.82858337467599,-1.35373023656788,3.70880190780026,0.0200087403894678,-0.928862515774416,-1.42620915545796,1.67282783664987,4.66072743029827,0.651989957197664,0.378886158712837
0.823487745086718,0.887011798729037,0.739384672049051,7.33866320997545,-1.15117506254487,3.36131444430954,-0.041267931587136,-0.878839797346061,-1.33129958441861,1.73941216336469,8.91568017852402,0.31802409133987,0.966077244056383
0.302079797337449,7.72521878914069,0.847109386175889,9.4007639174314,-1.04873925460136,4.69023656786601,0.0448583050430307,-1.87492734021309,-1.76656997305156,7.06688871196933,4.2856465481065,0.896158717081816,0.120432249950656
0.260367308481343,5.09196064737301,0.774667072431262,7.06550539287956,-1.47643782061068,2.61357001419039,0.00402807165659492,-0.612988664333173,-0.524143529246538,7.92891940193351,1.01945666646779,0.437560825521704,0.266058797271424
0.547420723528053,0.749195496940077,0.966941097376028,2.27218793695262,-1.23340617383634,3.85381325176472,-0.0153107734533098,-1.07891720651974,-1.54148987140864,9.09125260415485,7.24900960892099,0.72631373279706,0.369615965110929
0.107879561441966,5.72837354898542,0.423962481168961,0.720001579827641,-1.77911913640618,4.53306556355709,-0.0430596467312574,-0.969770019272727,-1.78417640787818,6.77143912459696,1.52367939115699,0.337168826700588,0.217667748485915
0.642425768157417,5.0054111566405,0.38499381028684,2.87809786034271,-0.709778384089575,4.02652538415024,0.055112771623887,-1.55727607493392,-1.75947092512674,6.14730706296422,6.74397796951743,0.602750919079742,0.626162895381106
0.431499590444986,7.02801050986379,0.208313707005631,7.78416260153117,-1.17164599756347,3.40872634756335,0.033697717086643,-0.88753262897284,-1.34954772102704,9.35223762003615,3.23316643898246,0.337734191879438,0.79695384322171
0.989916584119897,4.77228372147278,0.65695154793445,5.19882643056252,-0.833659436878026,4.02833179453654,0.095159367885389,-1.72526869322828,-1.46940366443023,2.99836917157153,4.49281522116085,0.576528981108692,0.909505251677232
0.0777270175721217,3.10105379181802,0.47014375155755,0.684943690529699,-0.578777239350788,3.58488733233596,-0.0380522190319151,-1.75368678028734,-1.25242331269783,5.9550972707183,8.33887190072987,0.675898310641496,0.10088392028073
0.230396928570637,2.52242273631453,0.369427024870098,0.694473315306217,-1.12774735094288,4.45673862217058,-0.0185194664926132,-1.51380679607389,-1.81518447515381,1.94140355296897,9.02365961639711,0.692302501958774,0.26084781912991
0.597882169499072,8.71614399819947,0.997113175488971,5.00698438595731,-0.639169029036432,3.74773586242385,0.0389840194593183,-1.71424143843506,-1.39432539495236,8.69211283195306,2.31195661048988,0.552247469503023,0.270083734256809
0.306457137960287,2.60781598511956,0.372429481109522,9.50952693332704,-1.36704195688412,3.15523039176778,0.0103232779508455,-0.782820882361918,-1.00536755252174,9.12109323820793,8.16517404651089,0.113733211380586,0.578824707106478
0.238282381648618,4.76698601133006,0.78165341809014,3.86652730863851,-1.96518518817888,3.96142920728205,0.040704927797328,-0.763482680318458,-1.23276133878471,2.68584764647898,8.28928974899072,0.862932944952751,0.832337007060605
0.979523351858687,6.90504675521746,0.657294013157138,6.41774853104434,-1.38370534344947,4.0993501799654,0.0765696426309478,-1.28495625072361,-1.43068858579232,2.17927367317324,8.24342335552977,0.83314161375423,0.224796262559488
0.159433748768527,6.01483907147209,0.265961074674315,2.22214106894069,-1.08179265265196,3.26639159134508,0.0263105110326261,-0.752192206857586,-1.43240673183553,4.59775327099379,6.26268818567023,0.927484673684789,0.452265935855793
0.27838633098134,4.71584677656852,0.363386519686454,8.01311357206719,-1.0671444074113,3.30922417397468,0.0123335205792637,-1.55182533068509,-0.690254435878294,2.77334030631088,9.65109668808712,0.602678040846817,0.26138413148674
0.226826575875519,0.536694231741258,0.468102495329869,1.97473825279577,-1.16471560306421,4.49853548066248,0.033659595673942,-1.95962947639159,-1.37419040120668,9.23796091573329,7.59860090306045,0.825764101557905,0.932264693778207
