1251509,0.0,594.0,19.810725552050474,4.0,56.47557869613626,0.0,620.0,19.425867507886434,1.0,58.83354876437061,732,0.0,707.0,48.473186119873816,18.0,91.3571184859206,-504.0,594.0,0.38485804416403785,0.0,70.76180882196185,46184,0,0,0,0,0,15,0,3,0,24,9,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,736.0,50.17981072555205,19.0,93.73603367327307
32745,0.0,15.0,0.5313463514902363,0.0,1.3640118025937902,0.0,15.0,0.4799588900308325,0.0,1.3283451049085226,1559,0.0,15.0,1.2466598150051387,0.0,2.2124569416841844,-15.0,15.0,0.051387461459403906,0.0,1.8959118204608012,770,3,0,2,3,-2,49,0,28,0,24,32,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,15.0,1.3648509763617678,0.0,2.3000687919002187
441554,0.0,2102.0,25.701202590194264,7.0,80.37680967896742,0.0,1045.0,24.45513413506013,7.0,55.963564151093664,0,0.0,2176.0,66.40425531914893,40.0,129.67319036761657,-924.0,2102.0,1.246068455134135,-5.0,97.51555081655151,60660,757,757,0,757,757,1,114,1530,0,24,4,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1429,2326.0,68.91581868640148,42.0,135.29016795855452
309999,0.0,513.0,28.60621761658031,6.0,59.61765363173628,0.0,291.0,21.11917098445596,4.0,41.85196332964433,28,0.0,532.0,70.83937823834196,45.0,85.26933921998209,-257.0,513.0,7.487046632124352,-2.0,75.97685827166075,43647,23,1,8,21,-7,57,235,1,0,24,9,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,549.0,72.67875647668394,45.0,87.1446026825069
32319,0.0,7.0,0.6023622047244095,0.0,1.2083022883322034,0.0,16.0,0.889763779527559,0.0,2.2245174526075973,666,0.0,17.0,1.8700787401574803,1.0,2.9965285679210396,-15.0,7.0,-0.2874015748031496,0.0,2.3694410160418453,406,5,0,1,4,-1,71,413,4,0,24,32,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,18.0,2.0826771653543306,1.0,3.22591852239027
2239009,0.0,674.0,35.28345626975764,6.0,81.62834864617312,0.0,709.0,35.465753424657535,3.0,83.02385895596035,51619,0.0,793.0,94.49209694415174,46.0,133.39201672969432,-647.0,674.0,-0.18229715489989462,-2.0,115.55170024494032,87722,0,0,0,0,0,0,105,229,0,24,9,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,80,857.0,97.33825079030558,47.0,138.40037680887687
1959278,0.0,440.0,8.99909090909091,3.0,20.3525070845854,0.0,404.0,7.382727272727273,2.0,20.233902059711156,0,0.0,488.0,20.536363636363635,11.0,41.14695996121205,-295.0,440.0,1.6163636363636364,0.0,25.107081678546688,12641,20,0,7,18,-7,57,268,43,0,24,18,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,2,540.0,22.96818181818182,12.0,46.110754872112345
1548,0.0,120.0,3.6409638554216865,1.0,11.977237810822947,0.0,96.0,3.3349397590361445,0.0,10.388413770110509,0,0.0,123.0,7.065060240963855,2.0,15.745509466824657,-68.0,103.0,0.3060240963855422,0.0,10.587345815694588,581,6,3,3,5,0,35,43,1,0,24,16,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,154.0,8.486746987951808,3.0,20.51844172601067
579587,0.0,505.0,26.27474972191324,9.0,45.18666188687846,0.0,505.0,25.236929922135705,8.0,46.87156775927172,0,0.0,511.0,68.7007786429366,44.0,70.88555150434021,-482.0,505.0,1.0378197997775307,-3.0,65.36704542431758,33116,27,12,15,27,-3,26,166,75,0,24,18,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,528.0,71.7519466073415,47.0,74.18236318620728
25247,0.0,49.0,6.252525252525253,3.0,9.595183381684281,0.0,77.0,8.363636363636363,2.0,12.911082503931425,393,0.0,78.0,18.464646464646464,14.0,15.203875855735895,-70.0,49.0,-2.111111111111111,-2.0,16.963352589882238,6182,13,0,1,12,-1,67,24,2,0,24,24,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,84.0,19.282828282828284,15.0,16.247480242272598
3544586,0.0,1462.0,60.380645161290325,18.0,143.68114059619876,0.0,455.0,40.578494623655914,13.0,67.07766939203519,122388,0.0,1462.0,137.5505376344086,90.0,172.35657626395158,-354.0,1462.0,19.802150537634407,-7.0,165.07130943830387,227617,97,97,0,97,97,20,86,504,0,24,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,14,1462.0,143.29677419354837,92.0,179.5727249277609
4662,0.0,10.0,0.7039473684210527,0.0,1.5080434160190277,0.0,10.0,0.8092105263157895,0.0,1.7797603055334044,10,0.0,15.0,1.9144736842105263,1.0,2.783750024099848,-10.0,8.0,-0.10526315789473684,0.0,2.1218099731896025,12,4,0,4,4,-4,38,32,3,0,24,49,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,17.0,2.1907894736842106,1.0,3.298192392954333
15064,0.0,5.0,0.34615384615384615,0.0,0.805858724606037,0.0,6.0,0.23076923076923078,0.0,0.875932864232755,0,0.0,6.0,0.8333333333333334,0.0,1.3859798595001913,-5.0,5.0,0.11538461538461539,0.0,1.137707650596081,0,0,0,0,0,0,30,5,11,0,24,5,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,7.0,0.9102564102564102,0.0,1.5457625902886352
513160,0.0,1016.0,50.564625850340136,8.0,121.80563685822689,0.0,1303.0,52.32993197278912,5.0,150.7737977357765,0,0.0,1354.0,117.49659863945578,29.5,225.2363648624661,-1200.0,909.0,-1.7653061224489797,-1.0,166.76757631692254,73487,18,0,4,16,-4,64,62,182,0,24,42,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,1437.0,125.7312925170068,30.5,240.44878513413008
204478,0.0,339.0,18.545454545454547,4.0,40.299498592127165,0.0,278.0,20.96694214876033,2.0,43.89110000039401,0,0.0,387.0,48.1900826446281,13.0,74.99491046638391,-220.0,339.0,-2.4214876033057853,-1.0,53.67021305796971,3661,132,45,87,125,-42,31,49,2,0,24,92,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,423.0,51.70247933884298,14.0,81.43593990310707
329587,0.0,93.0,4.961847389558233,1.0,10.517558001077404,0.0,52.0,3.86144578313253,0.0,7.810948931526561,0,0.0,117.0,11.234939759036145,7.0,15.070750951207406,-43.0,92.0,1.1004016064257027,0.0,12.541575831477651,11271,5,0,2,5,-2,49,363,4,0,24,4,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,124.0,11.801204819277109,7.0,16.152220138912185
9897655,1.0,155.0,26.666666666666668,5.0,44.88974146605089,0.0,161.0,15.666666666666666,1.0,39.29235153167712,0,1.0,162.0,49.1,25.0,52.51498198926982,-156.0,155.0,11.0,0.5,65.03947519263461,17003,99,99,0,99,99,7,113,336,0,24,14,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,77,166.0,50.96666666666667,28.0,53.169843165296456
73349,0.0,52.0,4.5951417004048585,2.0,7.250719403101466,0.0,68.0,5.161943319838056,2.0,8.697694391129396,0,0.0,71.0,12.036437246963562,9.0,11.943299252023705,-67.0,41.0,-0.5668016194331984,-1.0,11.648816689097286,1484,9,9,0,9,9,12,175,2,0,24,18,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,2,73.0,12.65587044534413,9.0,12.416155889659768
25879,0.0,123.0,5.929848693259973,3.0,10.63832204111902,0.0,167.0,5.657496561210454,2.0,11.72036146893539,0,0.0,204.0,14.445667125171939,9.0,18.37615537736754,-95.0,123.0,0.2723521320495186,0.0,14.925494666130295,1970,3,0,0,3,0,71,156,12,0,24,36,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,239.0,15.715268225584595,10.0,19.984039729498477
791,0.0,12.0,0.8125,0.0,1.9754350786598884,0.0,13.0,0.734375,0.0,1.822105474272826,0,0.0,13.0,2.59375,1.0,3.711126639916779,-12.0,12.0,0.078125,0.0,2.6710525049828204,0,1,0,1,1,-1,53,83,1,0,24,18,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,14.0,2.6875,1.0,3.8441310786704452
858,0.0,2.0,0.11666666666666667,0.0,0.3912231531435167,0.0,2.0,0.15,0.0,0.49413223601245304,0,0.0,2.0,0.3416666666666667,0.0,0.6645278189979874,-2.0,2.0,-0.03333333333333333,0.0,0.6446359868604573,0,0,0,0,0,0,71,68,1,0,24,16,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,2.0,0.36666666666666664,0.0,0.682316316348624
358398,0.0,174.0,12.487907465825447,4.0,20.625997370929518,0.0,231.0,12.236593059936908,3.0,21.929860627257288,0,0.0,233.0,32.635120925341745,23.0,30.158334133865146,-194.0,174.0,0.2513144058885384,-2.0,30.39205676596798,8153,30,0,2,29,-2,63,219,2,0,24,18,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,291.0,34.22292323869611,25.0,32.95659989483406
3424,0.0,30.0,1.318918918918919,0.0,3.2484372823266323,0.0,20.0,1.0567567567567568,0.0,2.40933326434318,3264,0.0,32.0,2.710810810810811,1.0,4.596137260892478,-20.0,30.0,0.26216216216216215,0.0,3.962517037313623,168,6,0,0,6,0,58,171,1,0,24,32,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,32.0,3.0837837837837836,1.0,4.97789782579568
88853,0.0,23.0,2.5514469453376205,1.0,3.545717424479729,0.0,25.0,2.364951768488746,1.0,3.7378218007810364,0,0.0,25.0,5.979099678456592,5.0,5.079232082346143,-24.0,23.0,0.1864951768488746,0.0,5.362482292145849,3169,0,0,0,0,0,0,29,12,0,24,2,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,13,30.0,6.471061093247588,5.0,5.52384179122929
11384,0.0,56.0,5.672209026128266,3.0,7.468821153267156,0.0,50.0,5.003562945368171,2.0,7.254205865899465,0,0.0,56.0,14.387173396674584,13.0,9.205478428791745,-46.0,56.0,0.668646080760095,-1.0,11.642770291779366,226,8,2,6,8,-4,35,382,2,0,24,2,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,1,58.0,15.112826603325416,13.5,9.52071634667169
155048,0.0,290.0,23.38362760834671,8.0,37.212446204066424,0.0,977.0,26.29373996789727,6.0,69.65218848314079,0,0.0,1004.0,62.686998394863565,40.0,92.79754075904252,-829.0,290.0,-2.9101123595505616,-3.0,72.89312485103903,34292,69,22,47,69,-25,31,202,16,0,24,18,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,1162.0,66.48956661316213,42.0,103.36436574677329
50469,0.0,36.0,2.005235602094241,0.0,4.198600342945207,0.0,37.0,2.384816753926702,0.0,5.153769508783541,21748,0.0,46.0,5.473821989528796,3.0,7.9851364244453205,-37.0,36.0,-0.3795811518324607,0.0,6.122647156380117,2456,3,3,0,3,3,25,852,1,0,24,32,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,47.0,5.850785340314136,3.0,8.346315418113143
19320,0.0,15.0,1.3231441048034935,0.0,2.6033966193032794,0.0,13.0,1.2096069868995634,0.0,2.353051409817422,0,0.0,15.0,3.1353711790393013,2.0,3.711661955137215,-13.0,15.0,0.11353711790393013,0.0,3.6212907750473753,15,1,0,1,1,-1,29,361,3,0,24,36,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,15.0,3.349344978165939,2.0,3.767276014122083
3544586,0.0,1401.0,54.84640522875817,17.0,111.58539303178537,0.0,1479.0,55.492374727668846,14.0,127.16871372367531,122388,0.0,1479.0,139.03485838779957,90.0,178.10498141772405,-1423.0,1401.0,-0.6459694989106753,-8.0,165.35646429250747,227617,0,0,0,0,0,0,100,94,0,24,9,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,100,1535.0,144.69716775599127,92.5,185.1988797704541
209071,0.0,73.0,1.1164021164021165,0.0,4.177777241708312,0.0,46.0,1.3333333333333333,0.0,4.190355938630539,0,0.0,135.0,2.998236331569665,1.0,8.181688833171442,-34.0,73.0,-0.21693121693121692,0.0,5.324449853641793,444,0,0,0,0,0,56,11,27,0,24,55,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,164.0,3.291005291005291,1.0,9.559337026500083
1548,0.0,120.0,3.1384335154826957,0.0,9.558322464186304,0.0,123.0,2.925318761384335,0.0,9.262213230810419,0,0.0,123.0,6.714025500910747,3.0,14.463829769163317,-79.0,103.0,0.21311475409836064,0.0,10.822804094910587,581,13,13,0,13,13,13,175,13,0,24,16,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,5,171.0,7.675774134790529,3.0,17.500886670017064
1548,0.0,120.0,3.1384335154826957,0.0,9.558322464186304,0.0,123.0,2.925318761384335,0.0,9.262213230810419,0,0.0,123.0,6.714025500910747,3.0,14.463829769163317,-79.0,103.0,0.21311475409836064,0.0,10.822804094910587,581,3,3,0,3,3,10,109,2,0,24,16,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,171.0,7.675774134790529,3.0,17.500886670017064
2071999,0.0,423.0,16.857142857142858,6.0,44.85562630132762,0.0,95.0,6.390476190476191,0.0,13.866365773815524,156,0.0,423.0,23.961904761904762,12.0,45.705459465399876,-50.0,423.0,10.466666666666667,5.0,47.942439031795836,150355,15,15,0,15,15,12,140,51,0,14,57,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,3,423.0,24.114285714285714,12.0,45.79775712655729
57411,0.0,31.0,0.875,0.0,3.4072532926097527,0.0,31.0,0.875,0.0,3.2801486246815097,36082,0.0,38.0,3.1083333333333334,0.0,7.600214726498778,-29.0,31.0,0.0,0.0,4.5661800227323495,1485,7,7,0,7,7,16,73,14,0,24,87,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,38.0,3.308333333333333,0.0,7.878024110707513
2736,0.0,7.0,0.6714285714285714,0.0,1.4513188934938608,0.0,8.0,0.5714285714285714,0.0,1.5727267365169013,491,0.0,13.0,1.5285714285714285,0.0,2.499836729362417,-7.0,7.0,0.1,0.0,1.9867417691141578,277,0,0,0,0,0,13,0,1,0,24,54,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,18.0,1.7571428571428571,0.5,3.04460043958722
2470711,0.0,1133.0,83.7016806722689,23.0,152.6344540128381,0.0,705.0,58.66386554621849,5.5,104.2656817547377,36,0.0,1133.0,182.78991596638656,129.5,184.41328147860506,-625.0,1133.0,25.037815126050422,-4.0,199.73510461457292,271475,260,31,229,251,-198,38,100,234,0,24,9,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,14,1133.0,186.7563025210084,130.5,188.7684084801007
2549867,0.0,929.0,87.16216216216216,18.5,143.72195632700033,0.0,835.0,76.27027027027027,18.5,127.49550042906095,186370,6.0,929.0,225.8581081081081,175.5,186.51885674307857,-724.0,929.0,10.891891891891891,-9.0,198.96825548568125,177095,168,168,0,168,168,5,218,431,0,24,9,0,0,0,1,0,0,0,0,0,0,6.0,0,1,0,0,58,946.0,230.78378378378378,178.0,189.40035319684168
6141231,0.0,1010.0,88.79154929577464,40.0,128.30154373883698,0.0,1360.0,85.39718309859155,42.0,132.99481084002838,108622,0.0,1425.0,217.10704225352112,147.0,215.45996610196565,-1096.0,1010.0,3.3943661971830985,-21.0,173.64194006213467,290050,139,15,40,113,-25,57,370,330,0,24,36,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,3,1662.0,239.65915492957745,159.0,242.72850281365615
165002,0.0,313.0,24.422727272727272,7.0,47.6088554770508,0.0,368.0,26.072727272727274,5.0,51.69054935442245,0,0.0,550.0,60.64545454545455,28.0,81.26081313933621,-252.0,313.0,-1.65,-2.0,62.50181997350165,25302,164,3,15,149,-12,71,53,389,0,24,36,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,643.0,66.45,30.0,91.07720126853421
10145,0.0,2.0,0.13709677419354838,0.0,0.3880197330232068,0.0,2.0,0.12096774193548387,0.0,0.3499479669959215,6,0.0,2.0,0.3225806451612903,0.0,0.561512747920297,-2.0,2.0,0.016129032258064516,0.0,0.5385744470020656,15,1,0,0,1,0,58,105,55,0,24,19,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,2.0,0.3225806451612903,0.0,0.561512747920297
212881,0.0,142.0,19.58575197889182,4.0,30.4049174548652,0.0,273.0,17.13456464379947,1.0,35.27697183660838,49,0.0,280.0,47.62796833773087,22.0,49.64843535640744,-196.0,142.0,2.451187335092348,0.0,46.2125937148246,25,14,4,10,13,-6,34,26,15,0,24,16,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,380.0,50.617414248021106,24.0,56.708054950035645
220749,0.0,951.0,16.642718446601943,5.0,48.33026068070001,0.0,1046.0,17.155339805825243,3.0,68.86118825714165,0,0.0,1046.0,41.62135922330097,22.0,88.17166800582379,-1029.0,854.0,-0.512621359223301,-1.0,81.12170729280399,12792,6,1,2,5,-1,52,0,3,0,24,18,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,1,1063.0,43.283495145631065,23.0,89.45965744464961
5970921,0.0,1116.0,55.14439140811456,13.5,134.80208921279075,0.0,1116.0,49.01073985680191,9.0,128.8960141440421,53096,0.0,1121.0,128.23031026252983,45.0,216.97663982937428,-1086.0,1116.0,6.133651551312649,-5.0,180.35488428438575,234501,34,34,0,34,34,17,163,69,0,24,9,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,9,1294.0,136.46539379474942,49.5,228.62858358482828
81756,0.0,99.0,7.805649717514124,3.0,13.607100661774906,0.0,179.0,6.5717514124293785,2.0,14.183012588484045,0,0.0,179.0,17.433898305084746,11.0,22.672350144491055,-173.0,99.0,1.2338983050847459,0.0,18.71313575473042,2947,19,1,18,19,-17,34,0,41,0,24,36,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1,208.0,18.953672316384182,11.0,24.70520200864797
81756,0.0,99.0,7.805649717514124,3.0,13.607100661774906,0.0,179.0,6.5717514124293785,2.0,14.183012588484045,0,0.0,179.0,17.433898305084746,11.0,22.672350144491055,-173.0,99.0,1.2338983050847459,0.0,18.71313575473042,2947,21,7,14,14,-7,48,0,49,0,24,36,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,208.0,18.953672316384182,11.0,24.70520200864797
3544586,0.0,1386.0,51.85188431200701,17.0,108.7345019266891,0.0,840.0,50.11393514460999,13.0,94.64038299414723,122388,0.0,1479.0,138.3663453111306,92.0,175.160807218192,-777.0,1386.0,1.7379491673970202,-7.0,147.84190055845883,227617,13,1,6,11,-5,54,73,29,0,24,9,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,1546.0,144.3777388255916,95.0,184.1818924207151
356059,0.0,317.0,20.605371900826448,7.0,33.14109038594124,0.0,355.0,19.06095041322314,6.0,33.25955097905142,0,0.0,356.0,53.47933884297521,40.0,51.96416425292548,-299.0,317.0,1.5444214876033058,-4.0,47.31704751365124,27989,19,0,6,18,-6,52,146,1,0,24,8,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,1,435.0,56.29028925619835,41.0,56.92291645812032
165002,0.0,465.0,25.53122087604846,7.0,48.50769487771158,0.0,493.0,24.97017707362535,5.0,52.05629118264941,0,0.0,550.0,60.07735321528425,30.0,79.2799173389713,-377.0,465.0,0.5610438024231128,-2.0,64.72937606993817,25302,25,0,2,23,-2,72,386,86,0,24,36,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,609.0,65.16216216216216,31.0,87.59578319600821
2317,0.0,23.0,2.076923076923077,0.0,4.6596171042463785,0.0,28.0,1.2307692307692308,0.0,3.9351247884395884,1373,0.0,34.0,3.230769230769231,0.5,6.2386781081002365,-7.0,21.0,0.8461538461538461,0.0,3.6727580744948685,54,0,0,0,0,0,48,56,1,0,24,27,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,51.0,3.6923076923076925,0.5,7.851682315744616
175201,0.0,651.0,46.9038961038961,22.0,68.43913675205023,0.0,560.0,46.17316017316017,20.0,67.72269257160046,0,0.0,734.0,115.02510822510823,80.0,111.04941481048067,-359.0,651.0,0.7307359307359307,-10.0,94.76556290364884,54849,71,5,14,62,-9,59,2551,77,0,24,36,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,806.0,125.46926406926407,85.0,122.27111901213654
4913787,0.0,1248.0,54.66248794599807,10.0,102.48108168326078,0.0,1234.0,60.39826422372228,12.0,114.90377726504019,60,0.0,1339.0,154.8784956605593,106.0,175.24787429520697,-1098.0,1248.0,-5.735776277724204,-6.0,148.34612372100426,158828,211,6,205,210,-199,36,165,240,0,24,9,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1485.0,159.48891031822566,108.0,183.90801839757953
22665,0.0,251.0,18.514354066985646,4.0,33.46098255833761,0.0,224.0,16.05861244019139,2.0,31.27429444146615,0,0.0,251.0,46.464114832535884,36.0,43.02144123614019,-216.0,251.0,2.4557416267942584,-1.0,49.005997123975185,15605,17,3,14,14,-11,40,128,2,0,24,92,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,251.0,47.83133971291866,36.0,44.01306378079847
608825,0.0,143.0,13.19023569023569,5.0,18.00876626074127,0.0,131.0,13.890572390572391,6.0,19.473883365738917,150,0.0,155.0,35.00841750841751,29.0,23.332213462031596,-103.0,143.0,-0.7003367003367004,-4.0,28.67930951922357,11239,39,39,0,39,39,7,45,29,0,24,44,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,11,164.0,36.774410774410775,31.0,24.120899576300737
36734,0.0,13.0,0.56,0.0,1.784248541303273,0.0,15.0,0.7142857142857143,0.0,2.208702638867164,0,0.0,16.0,1.76,1.0,3.1368045615152464,-14.0,13.0,-0.15428571428571428,0.0,2.8453815066467523,4,2,0,2,2,-2,46,237,1,0,24,14,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,16.0,1.7885714285714285,1.0,3.183149512091214
80765,0.0,270.0,8.384615384615385,2.0,25.486349171327785,0.0,269.0,5.774038461538462,0.5,19.916940485581943,0,0.0,270.0,19.5,11.0,35.844214209655824,-250.0,270.0,2.610576923076923,0.0,32.460290587913335,8973,11,0,11,11,-11,44,164,3,0,24,13,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,289.0,20.379807692307693,12.0,37.393888023331826
192885,0.0,70.0,6.350476190476191,2.0,8.967402594790316,0.0,70.0,5.523809523809524,2.0,8.473707501493179,1,0.0,81.0,15.83047619047619,13.0,12.31104129911361,-60.0,70.0,0.8266666666666667,-1.0,13.212059906923193,2647,4,1,3,4,-2,39,122,28,0,24,24,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,87.0,16.434285714285714,14.0,12.868047016296046
406046,0.0,623.0,60.190661478599225,19.0,94.32598615315283,0.0,456.0,49.90272373540856,12.0,86.35202065487805,0,0.0,623.0,135.33073929961088,99.0,139.43288257728665,-349.0,623.0,10.287937743190662,-5.0,124.58195765666913,31774,484,10,41,433,-31,72,51,1,0,24,42,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,3,753.0,146.07782101167317,100.0,151.3459772799785
